working_index0,csv_row_index0,x,y,rx_time,selected_receivers,official_error_m,rssfit_stable_error_m,rssfit_prior_default_error_m,official_x,official_y,rssfit_x,rssfit_y
7893,18362,598107.7074987066,5675907.403828087,2019-01-24T08:31:36.273584414+01:00,20;14;32;4;27,391.77699175670995,3959.0970653271993,3958.8910251474954,598370.8082828823,5675617.115714937,601831.764543218,5674563.585126808
45892,108379,599622.8234912733,5676789.557678255,2019-01-15T09:30:36.680657021+01:00,11;14;4,175.9243162097785,3540.9771187106617,3541.1027713311714,599798.383688416,5676800.87060065,603141.8023769531,5677183.647207896
2127,4856,600324.416390872,5676360.62583569,2019-01-29T16:27:12.164+01:00,11;6;7,1300.2247498600705,3750.391930043308,3750.391930043308,600305.3199411624,5677660.71034285,603549.399080594,5678275.025553598
10613,24774,593638.3316702106,5673893.136963444,2019-01-12T10:11:50.386222452+01:00,15;23;50,525.8413239926209,3989.136694388887,3989.5733109463213,593180.7258172258,5673634.088741423,595712.920339207,5670485.895642229
2042,4667,599109.9775645374,5672362.515173014,2019-01-22T14:34:06.043+01:00,10;2;69,163.0880923286546,709.7848246492699,709.5042283728503,599203.3009830954,5672496.262940876,599276.2544083652,5673052.548874009
47816,112790,599054.9142627507,5674623.682682801,2019-01-08T10:15:45.173986209+01:00,14;12;9;1;32,277.0299993623716,3673.1687510835754,3673.719365204354,599053.3474676555,5674900.708251476,602500.2898480169,5675897.0858987495
54407,128129,598150.6615418656,5674185.354373154,2019-01-10T12:10:22.963+01:00,27;32;69,552.0453153153715,4996.891534862492,4996.890259736113,597836.5187762082,5673731.406850915,601598.6661997839,5677802.008751188
40395,95439,597852.2019808741,5674209.785504518,2019-01-11T08:15:00.927+01:00,14;27;32,508.47435974574086,4530.043984435845,4530.459350317899,598144.715529016,5674625.696551104,602054.8031283427,5675900.774001291
2130,4861,597672.3180944227,5674328.9970961,2018-12-31T08:22:39.799812054+01:00,18;14;32;19,88.87244823475963,1066.7603628593454,1066.0750076849647,597583.4631066037,5674330.758684851,598425.2866868805,5673573.3411091985
19903,46700,599448.0313587168,5676964.395717392,2019-01-11T10:31:50.537+01:00,14;11;5;6;4;9;17;32;70;27,957.2439446143155,3538.8668361676946,3538.829492761298,598980.7341437661,5676128.9621279305,602986.0928375195,5676888.900973601
7700,17915,598073.8165824721,5675129.341922607,2019-01-05T09:25:40.777373672+01:00,32;14;69;18;20,482.7400431738908,3292.1572057457024,3291.960371185899,598073.0998396352,5674646.602411522,601268.2109511538,5674333.010531365
8564,19990,598446.3451897542,5675875.698581154,2019-01-28T15:37:14.802775987+01:00,14;20;32,587.5003475339095,4010.2407917533055,4009.643207739503,598400.7415971899,5675289.97085371,601952.5725273931,5673929.317050047
43404,102603,597697.4590559648,5674322.685914126,2019-01-03T08:00:08.076+01:00,27;18;69;19,726.3812349755701,4273.345111951365,4273.296433225299,597564.7457263374,5673608.531259542,600224.2575540805,5677768.954591371
35803,84373,598603.0514338859,5676347.195064128,2019-01-25T08:33:10.791890359+01:00,9;32;5;4,397.38170656673,4294.526254171079,4294.525979493949,598659.1176991719,5675953.788411146,602856.9981729339,5676936.171200409
16539,38651,599135.9661400287,5672390.59965095,2019-01-16T17:51:17.583382449+01:00,10;2;69,146.57740217204804,440.3517045007186,440.1438309240693,599244.6644226285,5672488.933867718,599279.8530864283,5672806.780104975
47203,111477,598507.9521608999,5676741.715076505,2019-01-29T12:23:46.103970208+01:00,14;5;11;4;32;27,158.18620832812113,4411.976581214712,4412.065636449867,598492.9573161957,5676584.241170294,602899.7054644501,5677163.6632652
42459,100311,598523.8680349069,5676528.5704271095,2019-01-29T12:35:21.551538172+01:00,14;5;19,1015.3410224484815,2695.002080623588,2694.8784191398927,597693.5217980007,5675944.239597252,601210.1379335652,5676311.798090018
28329,66709,597714.1858971814,5674392.59783144,2019-01-08T14:48:44.378+01:00,23;27;32;19,2105.741613266378,996.9719265975871,996.9718124324305,595732.4768035011,5673680.574791176,598709.7606909199,5674445.360057475
34132,80493,599113.8915082124,5672360.044576845,2019-01-19T06:36:52.748+01:00,10;2;69,165.12004256695494,615.8207685058218,615.2977441629832,599218.4971308826,5672487.803303213,599078.3322599258,5672974.837841922
21276,49895,598268.4198004588,5672382.415843721,2019-02-04T09:50:28.356915720+01:00,69;18;32;27,728.2855742085801,5222.305098232044,5222.250761904671,598098.4225951623,5673090.583075236,600921.6739392157,5676880.494657413
1576,3585,598101.0312436924,5676507.311527604,2018-12-31T11:40:57.967846900+01:00,14;5;4;6;20,527.8767835192699,4713.508616379639,4713.556254608338,597898.8213138966,5676994.923097269,602809.0552436627,5676734.629569978
20370,47813,597895.8065477244,5676323.040921283,2019-01-21T09:37:54.319248774+01:00,5;9;14;20;32,140.0571315838737,4810.0576436990705,4810.086372927131,597821.2080469176,5676441.578104415,602696.255821129,5676626.918049704
30752,72444,601043.6739211363,5673579.907555833,2019-01-22T10:48:30.247382751+01:00,17;1;70,557.7700563594684,4940.836334084943,4947.480037465132,600972.4921662026,5673026.698198053,603616.3592415235,5677798.100761754
49784,117460,598227.2207775789,5673997.557751958,2019-01-17T09:30:17.601+01:00,27;69;14;18,390.1910577606392,3641.403809598729,3641.694497241047,598061.1498773278,5673644.472043318,601043.6408117695,5676305.717169236
12877,30092,599085.823658185,5674611.973000655,2019-01-22T11:07:34.712688524+01:00,9;14;12;18;32;2;4;25;27,433.45300898950654,2723.513296938611,2723.5733245797687,598664.8856229973,5674715.378423793,601625.4915760057,5675595.645479579
6435,14929,599095.9104748152,5672414.439188071,2019-01-03T15:17:07.383+01:00,10;2;69,145.15146135506876,569.7642077948068,569.4927344670009,599218.2890177249,5672492.493265279,599239.0717084506,5672965.9245583825
37397,88315,599134.7484109707,5672410.520746631,2019-01-08T16:20:33.808+01:00,10;2;69;11,133.88961449473513,575.1156407976406,574.578247251158,599228.0476792074,5672506.55030154,599088.9189897684,5672983.807467602
38538,91056,599112.5108492352,5672365.9588787565,2019-01-18T14:10:33.086+01:00,10;2;69;1,179.42313545483185,506.5267427280573,506.1911954210198,599247.1942866597,5672484.5043688435,599202.517677822,5672864.424636764
15385,35931,599135.0810145368,5672408.829753375,2019-01-05T19:40:02.290+01:00,10;2;69,144.42329626500936,414.8938317234068,414.931945838121,599254.4461668459,5672490.131960714,599381.9761297349,5672742.265944712
33391,78787,598266.543180598,5674193.936593549,2019-02-05T09:59:37.888+01:00,14;27;69;19,394.4702487073382,3710.007587694513,3710.7403085227875,597872.1002426926,5674189.294842603,600561.6487355756,5677108.837413862
34831,82076,599137.1630012884,5673754.495343286,2019-01-19T10:51:14.240+01:00,1;69;27,1259.705754530745,5922.3159647365555,5922.3159647365555,599393.812247913,5672521.21121049,602450.5214632214,5678663.210255451
14402,33568,598571.8133887686,5676075.007924363,2019-01-09T08:24:14.802990199+01:00,14;11;5;9;20,321.7482603124074,4241.581713027108,4241.585730480897,598893.3299764828,5676062.800269442,602813.3712821288,5676089.222900944
447,1081,599132.0584736136,5672411.741889841,2019-01-08T19:09:09.753+01:00,10;2;69;11;27,111.21297799385658,765.0866852666612,764.3708739306426,599199.6080910253,5672500.089926954,598896.0473145759,5673139.516833613
43429,102656,592720.1558108471,5673629.083347106,2019-01-24T13:48:06.797016002+01:00,15;23;50,465.7560191347786,4670.103495213353,4670.5847567123865,593166.9137722478,5673497.41712788,597081.6586975751,5671959.6046185605
51922,122458,599133.2234373502,5672408.369548396,2019-01-08T16:08:58.355+01:00,10;1;69,107.50674221695225,856.241649247645,855.5564984292836,599215.5211350061,5672477.5417146385,598910.789197085,5673235.214618929
34414,81124,598446.3865529275,5675913.466865571,2019-01-14T15:26:32.593270735+01:00,14;9;5,513.9008690312199,4470.385106658593,4470.27366715854,598677.9154429683,5675454.676634346,602908.811524403,5675646.809077785
9869,23049,598035.903027203,5673831.7985141715,2019-01-08T12:47:24.018+01:00,27;69;32,230.7782075187242,5184.796814807655,5184.795364313004,597930.5503633207,5673626.47097759,601576.7741696996,5677619.192019351
13209,30871,598572.9689398191,5676255.805079337,2019-01-22T11:11:12.691224880+01:00,14;11;9;32;20;5;23;19;4;27,714.5133228733938,3709.834359392144,3709.5703748788032,598534.5698861325,5675542.324314888,602208.1125751209,5675515.128547475
5238,12145,597938.3585624978,5676428.24392829,2019-01-16T14:07:22.29848713+01:00,5;6;9;70;20;25,1512.7839619719555,5667.294919862619,5667.294662735521,597033.7503294876,5677640.761664395,603117.816486728,5678728.558541518
21575,50621,601153.3161174683,5673657.178025565,2019-01-22T10:17:30.964+01:00,1;17;37;70;27;7,511.2324936098882,4878.700378139474,4880.773569331382,601659.537023387,5673728.585706758,602147.5446519445,5678433.497424526
40827,96495,597364.4766610139,5673685.775636843,2019-01-10T09:59:44.886+01:00,27;18;69;25,411.8922657279266,4026.176326951266,4026.019632416476,597643.566168889,5673382.849432694,600251.4118271196,5676492.143603167
25942,61113,599116.2336475936,5672364.757655349,2019-01-18T11:31:21.174+01:00,10;2;1,337.1395444141056,1581.9201700332462,1582.4286275546133,599429.0948946764,5672490.379757232,600567.5824538458,5671735.426210918
12716,29732,599116.1898423643,5672358.391513854,2019-01-18T16:17:36.832+01:00,10;2;1,206.67673526590937,439.33396079858363,439.3827243559787,599281.8972539394,5672481.908017404,599382.2184341544,5672708.02434621
40677,96156,597704.0839797145,5673207.619140728,2019-01-03T13:31:42.612+01:00,18;27;69,185.96900510361172,2112.183415279389,2111.894590073868,597609.557162946,5673367.772666356,599229.3284644946,5674668.765280384
40771,96382,599135.6736738073,5672412.660370525,2019-01-07T11:13:47.569+01:00,10;2;69,114.88509970991993,562.843153225358,562.518490388473,599218.2890177248,5672492.493265279,599239.0717084504,5672965.924558382
25031,58961,598105.7100237943,5675443.972385956,2018-12-28T21:33:59.45769775+01:00,20;32;14;5;27,125.11644889365303,3767.1683120773455,3767.05938506894,598094.0259747787,5675568.542080434,601626.023562557,5674102.723087606
9171,21393,598066.8401319347,5675112.658863662,2019-01-17T11:17:49.333739672+01:00,32;14;27,121.1568144729488,3848.1001370290305,3847.974093527446,598104.3778121831,5674997.463827941,601872.4892636143,5674542.650660958
1406,3214,598982.2707097945,5674983.831274013,2019-01-14T11:44:02.135+01:00,9;69;25;12,887.5888096936229,4322.906964138181,4322.906315810816,598785.4889116044,5674118.330945305,602276.1302237648,5677783.476630629
687,1589,601152.2081968277,5673662.672870166,2019-02-05T09:25:56.980+01:00,70;1;17;7,755.155889730832,5284.687054150654,5287.302641090603,601700.9921429307,5673143.927654964,603706.8105526578,5678288.89422932
7696,17905,598509.7790003285,5676691.676321783,2019-01-21T12:15:36.787659735+01:00,5;11;14;6;32;4,841.0647557648139,4786.56260822916,4786.678559178278,598287.8915821932,5677502.944401436,603120.6685079454,5677976.541898817
